"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2018,4,120562574
2018,4,120562630
2018,4,120562629
2018,4,119375708
2018,4,119375758
2018,4,119375783
2018,4,119375796
2018,4,119375871
2018,4,119375869
2018,4,119375886
2018,4,119375920
2018,1,119375935
2018,3,119375935
2018,4,119375954
2018,4,119375949
2018,2,119375998
2018,2,119375997
2018,4,119376017
2018,4,119376010
2018,4,119376032
2018,4,119376086
2018,4,119376275
2018,4,119376287
2018,3,119376357
2018,4,119376398
2018,4,119376454
2018,4,119376453
2018,4,119376462
2018,4,119376458
2018,3,119376484
2018,4,119376526
2018,4,135820547
2018,4,135832128
2018,4,135830922
2018,4,135831065
2018,4,135820791
2018,4,135832336
2018,4,135836356
2018,4,135821025
2018,4,135836459
2018,4,135836461
2018,4,135821068
2018,4,135836476
2018,4,135821084
2018,4,135836544
2018,4,135821097
2018,4,135832719
2018,4,135832720
2018,4,135832750
2018,4,135836623
2018,4,135832785
2018,4,135836662
2018,4,135836689
2018,4,135832838
2018,4,135836734
2018,4,135841197
2018,4,135836836
2018,4,135836845
2018,4,135841261
2018,4,135836895
2018,4,135836898
2018,4,135836905
2018,4,120984037
2018,4,120984076
2018,4,120984109
2018,4,120984183
2018,3,120984227
2018,3,120984229
2018,4,120984252
2018,4,120984296
2018,4,120984307
2018,4,120984356
2018,4,120984414
2018,4,120984725
2018,4,120984748
2018,4,120984888
