"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2018,102122832,96860167,6,,
2018,102122842,96860176,7,,
2018,107306800,102594599,7,,
2018,107306801,102594600,7,,
2018,107306805,102594604,7,1,
2018,107306809,102594607,7,,
2018,107302785,102594613,7,,
2018,107302781,102594609,1,,
2018,107306812,102594614,5,,
2018,107296921,102594614,7,,
2018,107296923,102585915,7,,
2018,107302788,102594617,7,,
2018,107302793,102594620,7,,
2018,107296925,102585918,4,,
2018,107306816,102594621,7,,
2018,107306819,102585924,7,,
2018,107306820,102585925,7,,
2018,107306822,102594625,7,,
2018,107302797,102594625,5,,
2018,107306826,102594629,7,,
2018,107306829,102594630,7,,
2018,107306828,102594631,5,,
2018,107306830,102594631,7,,
2018,107306832,102594635,7,,
2018,107302802,102585931,7,,
2018,107306836,102594642,1,,
2018,107306835,102594640,4,,
2018,107306839,102594644,7,,
2018,107306841,102594646,7,,
2018,107306840,102594645,7,,
2018,107302812,102594647,7,1,
2018,107302811,102594647,5,,1
2018,107306842,102594648,7,,
2018,107302814,102594652,7,,
2018,107306845,102594653,4,,
2018,107302816,102594656,7,,
2018,107296939,102594656,5,,
2018,107306847,102594655,4,,
2018,107306846,102594654,7,,
2018,107296940,102589435,4,,
2018,107306852,102594659,4,,
2018,107306853,102594660,7,1,
2018,107306850,102594660,5,,1
2018,107296943,102589440,4,,
2018,107306858,102594666,7,1,
2018,107302821,102594665,4,,
2018,107306860,102594667,7,,
2018,107306859,102594667,5,,
2018,107302822,102585954,7,,
2018,107306861,102594669,4,,
2018,107296950,102585955,7,,
2018,107306862,102594673,7,,
2018,107302825,102594674,7,1,
2018,107296953,102594677,7,,
2018,107302829,102589450,7,,
2018,107306867,102585963,7,,
2018,107296961,102594687,7,,
2018,107306884,102585980,7,,
2018,102122843,96860177,5,,
2018,102122844,96860177,7,,
2018,102122858,96860188,4,,
2018,102123047,96860383,7,1,
2018,102123036,96860383,5,,1
2018,102123076,96860415,5,,1
2018,102123077,96860415,7,1,
2018,102123360,96860688,7,1,
2018,102123357,96860688,5,,1
2018,102123493,96860842,7,,
2018,102123557,96860924,7,,
2018,102123570,96860931,7,,
2018,102123577,96860942,7,,
2018,102123662,96861021,7,1,
2018,102123660,96861021,5,,1
2018,102123689,96861050,7,1,
2018,102123686,96861050,5,,1
2018,103034694,97849616,7,1,
2018,103034901,97849829,7,,
2018,103034947,97849873,7,,
2018,103034984,97849912,7,,
2018,103035024,97849960,1,,
2018,103035051,97849996,4,,
2018,103035072,97850015,1,,
2018,103035106,97850056,1,,
2018,103035126,97850080,1,,
2018,103035177,97850140,7,,
2018,103035338,97850322,1,,
2018,103036881,97851799,4,,
2018,103036918,97851829,7,,
2018,103036951,97851865,7,,
2018,103036977,97851890,7,,
2018,103036982,97851902,5,,
2018,103036986,97851902,7,,
2018,103037015,97851936,7,,
2018,103037129,97852045,7,1,
2018,103037124,97852045,5,,1
2018,103037147,97852068,7,,
2018,103037151,97852072,7,,
2018,103037170,97852096,7,,
2018,103037362,97852292,1,,
2018,103037367,97852292,7,,
2018,103037390,97852317,7,,
2018,103037702,97852623,7,1,
2018,103037700,97852623,5,,1
2018,103037751,97852667,7,,
2018,103037776,97852698,7,,
2018,103037812,97852727,7,,
2018,103037835,97852749,3,,
2018,103037938,97852845,7,,
2018,103037984,97852893,7,,
2018,103037976,97852894,1,,
2018,103037983,97852894,4,,
2018,103038056,97852964,4,,
2018,103038050,97852964,1,,
2018,103038096,97853014,7,1,
2018,103038204,97853114,4,,
2018,103038242,97853153,7,,
2018,103038258,97853173,7,,
2018,103038302,97853230,7,,
2018,103038354,97853279,7,,
2018,103038377,97853312,7,,
2018,103038479,97853403,7,,
2018,103039196,97854127,7,,
2018,103038476,97853403,4,,
2018,103038540,97853476,7,,
2018,103038536,97853476,5,,
2018,103038553,97853490,7,,
2018,103038586,97853529,7,,
2018,103038581,97853529,4,,
2018,103038608,97853553,7,,
2018,103038667,97853608,7,,
2018,103038694,97853640,7,,
2018,103038865,97853812,4,,
2018,103038862,97853812,1,,
2018,103038899,97853856,7,,
2018,103039002,97853939,6,,
2018,103039061,97853994,7,,
2018,103039173,97854098,7,1,
2018,103039169,97854098,5,,1
2018,103039302,97854229,7,,
2018,103039325,97854249,7,,
2018,103039391,97854322,7,,
2018,103039389,97854322,4,,
2018,103039403,97854331,7,,
2018,103062339,97877808,1,,
2018,103062366,97877835,7,,
2018,103062382,97877851,7,,
2018,103062438,97877905,7,,
2018,103062551,97878023,7,,
2018,103062575,97878048,7,1,
2018,103062573,97878048,5,,1
2018,103062588,97878064,1,,
2018,103062591,97878065,7,,
2018,103062613,97878091,4,,
2018,103062830,97878331,1,,
2018,103062990,97878502,7,,
2018,103063024,97878540,7,,
2018,103063075,97878593,7,,
2018,103063106,97878620,6,,
2018,103043708,97859228,7,,
2018,103043701,97859228,4,,
2018,103043770,97859300,1,,
2018,103043772,97859300,6,,
2018,103043788,97859321,6,,
2018,103043794,97859321,7,,
2018,103043784,97859321,4,,
2018,103043780,97859321,1,,
2018,103043864,97859381,4,,
2018,103043913,97859428,7,,
